distribution,active_tokens,L_over_T_max,policy,selected_auto_path,median_us,median_ci_low_us,median_ci_high_us,p05_us,p95_us,sample_count,samples_us,active_chunks,active_tasks,capacity_chunks,capacity_tasks,worker_count,launched_tasks,speedup_vs_static
one_long,14336,0.875,persistent,persistent,59.58399921655655,59.47199836373329,59.808000922203064,58.97599831223488,61.32960133254528,90,"[62.49599903821945, 59.61599946022034, 59.23200026154518, 59.55199897289276, 59.328000992536545, 60.92799827456474, 58.94400179386139, 60.896001756191254, 59.87200140953064, 60.83200126886368, 61.055999249219894, 60.47999858856201, 59.84000116586685, 59.42400172352791, 59.55199897289276, 59.55199897289276, 60.447998344898224, 60.447998344898224, 59.13599953055382, 59.487998485565186, 60.67200005054474, 59.007998555898666, 60.864001512527466, 59.51999872922897, 59.4559982419014, 61.3120011985302, 59.39200147986412, 58.97599831223488, 61.02399900555611, 59.967998415231705, 61.344001442193985, 58.78400057554245, 60.127999633550644, 59.26400050520897, 59.61599946022034, 60.7680007815361, 60.256000608205795, 61.3120011985302, 59.67999994754791, 59.4559982419014, 59.20000001788139, 59.13599953055382, 59.58399921655655, 59.29600074887276, 59.039998799562454, 58.78400057554245, 59.58399921655655, 61.11999973654747, 59.7120001912117, 59.39200147986412, 59.328000992536545, 58.97599831223488, 59.167999774217606, 59.776000678539276, 59.39200147986412, 59.58399921655655, 59.58399921655655, 59.39200147986412, 59.36000123620033, 59.20000001788139, 62.6240000128746, 60.575999319553375, 59.647999703884125, 58.97599831223488, 59.808000922203064, 59.23200026154518, 59.26400050520897, 59.10399928689003, 59.487998485565186, 61.3120011985302, 59.039998799562454, 60.864001512527466, 59.4559982419014, 60.127999633550644, 59.87200140953064, 59.967998415231705, 59.42400172352791, 59.55199897289276, 61.24800071120262, 59.07199904322624, 59.87200140953064, 59.13599953055382, 59.167999774217606, 61.37600168585777, 61.02399900555611, 61.184000223875046, 60.03199890255928, 59.039998799562454, 59.61599946022034, 61.40799820423126]",224,14336,508,32512,2368,2368,0.995703574325557
one_long,14336,0.875,production_auto,persistent,60.92799827456474,60.575999319553375,61.055999249219894,59.14719961583614,61.503998935222626,90,"[63.231997191905975, 61.344001442193985, 61.055999249219894, 61.055999249219894, 61.08799949288368, 61.3120011985302, 61.3120011985302, 61.3120011985302, 60.896001756191254, 60.92799827456474, 61.28000095486641, 61.216000467538834, 61.503998935222626, 60.32000109553337, 61.216000467538834, 59.39200147986412, 61.344001442193985, 59.39200147986412, 61.08799949288368, 61.24800071120262, 60.80000102519989, 59.20000001788139, 61.3120011985302, 61.88800185918808, 60.60799956321716, 59.51999872922897, 59.647999703884125, 60.99199876189232, 59.36000123620033, 60.63999980688095, 61.88800185918808, 60.416001826524734, 60.60799956321716, 61.055999249219894, 59.93599817156792, 59.26400050520897, 59.07199904322624, 61.43999844789505, 60.92799827456474, 59.58399921655655, 60.67200005054474, 60.54399907588959, 61.15199998021126, 60.736000537872314, 59.776000678539276, 61.055999249219894, 58.97599831223488, 58.97599831223488, 60.92799827456474, 61.344001442193985, 61.02399900555611, 61.11999973654747, 61.344001442193985, 58.78400057554245, 60.256000608205795, 61.055999249219894, 59.23200026154518, 59.90400165319443, 60.92799827456474, 61.11999973654747, 62.24000081419945, 59.87200140953064, 60.575999319553375, 61.47199869155884, 59.23200026154518, 61.11999973654747, 61.15199998021126, 61.24800071120262, 60.99199876189232, 59.51999872922897, 59.10399928689003, 59.36000123620033, 60.864001512527466, 59.87200140953064, 61.503998935222626, 59.93599817156792, 60.06399914622307, 59.61599946022034, 59.29600074887276, 61.37600168585777, 59.808000922203064, 61.503998935222626, 61.24800071120262, 59.67999994754791, 61.11999973654747, 60.06399914622307, 61.344001442193985, 61.08799949288368, 59.61599946022034, 59.67999994754791]",224,14336,508,32512,2368,2368,0.9737395396642115
one_long,16384,1.0,static,persistent,65.35999849438667,65.21599739789963,65.43999910354614,63.76960128545761,65.92000275850296,90,"[66.17599725723267, 66.49599969387054, 65.60000032186508, 64.12799656391144, 65.31199812889099, 65.34399837255478, 65.43999910354614, 63.519999384880066, 65.37599861621857, 65.50399959087372, 65.15199691057205, 65.11999666690826, 65.43999910354614, 65.18399715423584, 65.2799978852272, 65.43999910354614, 64.89600241184235, 65.2799978852272, 63.519999384880066, 65.37599861621857, 65.24799764156342, 65.2799978852272, 64.2239972949028, 65.43999910354614, 65.43999910354614, 63.58399987220764, 63.71200084686279, 64.25599753856659, 64.7360011935234, 65.50399959087372, 65.8240020275116, 63.71200084686279, 63.93600255250931, 65.37599861621857, 65.15199691057205, 64.54399973154068, 64.28799778223038, 65.21599739789963, 65.37599861621857, 65.43999910354614, 65.69600105285645, 65.50399959087372, 64.83200192451477, 65.34399837255478, 65.05600363016129, 65.37599861621857, 65.92000275850296, 65.47199934720993, 65.72800129652023, 65.50399959087372, 65.85600227117538, 65.47199934720993, 65.15199691057205, 64.7360011935234, 65.66400080919266, 65.63200056552887, 64.19199705123901, 64.96000289916992, 65.40799885988235, 65.50399959087372, 67.23199784755707, 64.70400094985962, 64.44799900054932, 65.31199812889099, 64.70400094985962, 65.43999910354614, 63.840001821517944, 65.92000275850296, 64.57599997520447, 65.5359998345375, 64.70400094985962, 64.89600241184235, 65.85600227117538, 65.5680000782013, 65.5359998345375, 66.01600348949432, 65.60000032186508, 64.51199948787689, 65.18399715423584, 65.69600105285645, 65.18399715423584, 65.69600105285645, 64.89600241184235, 65.40799885988235, 65.8240020275116, 65.60000032186508, 65.15199691057205, 65.63200056552887, 65.37599861621857, 64.64000046253204]",256,16384,508,32512,2368,32512,1.0
one_long,16384,1.0,persistent,persistent,67.58400052785873,67.52000004053116,67.61600077152252,67.08639673888683,69.13759745657444,90,"[68.4799998998642, 68.57600063085556, 67.96800345182419, 68.15999746322632, 67.74400174617767, 68.31999868154526, 69.08799707889557, 67.90400296449661, 67.391999065876, 67.61600077152252, 67.64800101518631, 67.6800012588501, 67.58400052785873, 67.23199784755707, 67.45599955320358, 67.84000247716904, 67.55200028419495, 67.61600077152252, 67.58400052785873, 67.48799979686737, 68.51200014352798, 67.07199662923813, 68.9919963479042, 67.61600077152252, 67.61600077152252, 69.15199756622314, 67.52000004053116, 67.61600077152252, 69.023996591568, 67.52000004053116, 69.31199878454208, 66.97600334882736, 68.15999746322632, 67.74400174617767, 67.61600077152252, 69.2799985408783, 69.11999732255936, 67.391999065876, 67.55200028419495, 67.26399809122086, 67.32799857854843, 68.06399673223495, 67.29599833488464, 69.47200000286102, 67.77600198984146, 67.48799979686737, 67.71200150251389, 67.16799736022949, 67.32799857854843, 67.74400174617767, 67.61600077152252, 67.29599833488464, 69.34399902820587, 67.48799979686737, 67.4239993095398, 67.58400052785873, 67.10399687290192, 67.19999760389328, 67.55200028419495, 69.023996591568, 67.80800223350525, 66.59200042486191, 66.78400188684464, 68.06399673223495, 68.12799721956253, 68.25599819421768, 67.29599833488464, 67.45599955320358, 66.84800237417221, 67.45599955320358, 67.391999065876, 67.16799736022949, 67.58400052785873, 67.45599955320358, 67.58400052785873, 67.45599955320358, 67.52000004053116, 67.391999065876, 67.29599833488464, 67.4239993095398, 67.61600077152252, 67.1359971165657, 67.4239993095398, 67.1359971165657, 68.38399916887283, 67.64800101518631, 67.52000004053116, 67.1359971165657, 67.55200028419495, 67.9360032081604]",256,16384,508,32512,2368,2368,0.9670927731992529
one_long,16384,1.0,production_auto,persistent,67.63200089335442,67.52000004053116,67.71200150251389,67.03999638557434,69.35039907693863,90,"[70.78400254249573, 68.64000111818314, 68.09599697589874, 68.54400038719177, 67.64800101518631, 67.35999882221222, 67.61600077152252, 67.45599955320358, 66.880002617836, 66.94400310516357, 67.03999638557434, 67.52000004053116, 67.45599955320358, 68.54400038719177, 69.56800073385239, 67.35999882221222, 68.89600306749344, 67.16799736022949, 67.45599955320358, 67.6800012588501, 69.2799985408783, 67.48799979686737, 67.71200150251389, 67.71200150251389, 67.26399809122086, 67.48799979686737, 67.48799979686737, 69.76000219583511, 69.21599805355072, 67.64800101518631, 68.41599941253662, 68.70400160551071, 67.48799979686737, 68.2239979505539, 67.55200028419495, 67.9360032081604, 67.6800012588501, 67.84000247716904, 67.45599955320358, 67.03999638557434, 67.71200150251389, 67.16799736022949, 68.12799721956253, 67.55200028419495, 67.29599833488464, 67.90400296449661, 68.00000369548798, 67.1359971165657, 67.00800359249115, 67.45599955320358, 67.58400052785873, 67.48799979686737, 67.35999882221222, 67.48799979686737, 67.64800101518631, 67.4239993095398, 67.35999882221222, 67.61600077152252, 67.80800223350525, 68.03199648857117, 69.69600170850754, 68.15999746322632, 67.4239993095398, 68.09599697589874, 67.52000004053116, 68.09599697589874, 67.29599833488464, 67.45599955320358, 67.84000247716904, 67.61600077152252, 67.61600077152252, 67.35999882221222, 67.32799857854843, 67.87200272083282, 67.48799979686737, 68.00000369548798, 67.32799857854843, 69.40799951553345, 68.2239979505539, 67.71200150251389, 68.2239979505539, 69.2799985408783, 69.21599805355072, 67.19999760389328, 66.78400188684464, 67.64800101518631, 67.6800012588501, 67.90400296449661, 69.023996591568, 67.55200028419495]",256,16384,508,32512,2368,2368,0.966406399796594
uniform,1024,0.0625,static,persistent,53.66399884223938,53.52000147104263,54.22519939020276,53.13119851052761,55.1999993622303,90,"[56.543998420238495, 55.03999814391136, 54.55999821424484, 53.408000618219376, 53.888000547885895, 53.53600159287453, 52.83199995756149, 54.88000065088272, 54.59199845790863, 53.21599915623665, 53.408000618219376, 53.568001836538315, 52.86400020122528, 53.599998354911804, 54.88000065088272, 54.88000065088272, 53.47200110554695, 54.88000065088272, 53.85600030422211, 53.53600159287453, 53.727999329566956, 53.599998354911804, 52.86400020122528, 53.44000086188316, 53.05600166320801, 53.37600037455559, 54.655998945236206, 53.53600159287453, 54.75199967622757, 54.78399991989136, 57.11999908089638, 54.1439987719059, 53.85600030422211, 53.53600159287453, 53.66399884223938, 53.3440001308918, 54.46400120854378, 53.3440001308918, 54.91200089454651, 53.408000618219376, 53.247999399900436, 54.59199845790863, 53.75999957323074, 53.44000086188316, 53.50400134921074, 53.31199988722801, 53.21599915623665, 53.247999399900436, 53.21599915623665, 55.16799911856651, 54.07999828457832, 54.46400120854378, 55.1999993622303, 53.247999399900436, 53.18399891257286, 53.98400127887726, 53.47200110554695, 53.44000086188316, 53.31199988722801, 53.568001836538315, 56.832000613212585, 54.46400120854378, 54.46400120854378, 54.30399999022484, 55.1999993622303, 55.16799911856651, 53.18399891257286, 53.44000086188316, 55.00800162553787, 53.44000086188316, 53.3440001308918, 55.1999993622303, 55.07199838757515, 55.135998874902725, 53.31199988722801, 55.1999993622303, 53.0879981815815, 53.31199988722801, 55.16799911856651, 55.16799911856651, 53.66399884223938, 53.408000618219376, 53.3440001308918, 55.00800162553787, 54.816000163555145, 53.408000618219376, 55.10399863123894, 53.37600037455559, 54.27199974656105, 55.10399863123894]",256,16384,508,32512,2368,32512,1.0
uniform,1024,0.0625,persistent,persistent,59.7120001912117,59.63159957900643,59.967998415231705,59.196799993515015,61.39679979532957,90,"[62.272001057863235, 60.60799956321716, 59.7120001912117, 59.39200147986412, 59.90400165319443, 61.216000467538834, 59.7120001912117, 59.808000922203064, 59.87200140953064, 59.99999865889549, 59.58399921655655, 60.47999858856201, 59.61599946022034, 60.35200133919716, 59.84000116586685, 59.36000123620033, 59.808000922203064, 61.43999844789505, 61.216000467538834, 59.55199897289276, 61.344001442193985, 60.63999980688095, 61.3120011985302, 59.61599946022034, 59.51999872922897, 61.055999249219894, 59.61599946022034, 61.216000467538834, 59.74400043487549, 61.3120011985302, 61.983998864889145, 61.535999178886414, 60.127999633550644, 59.58399921655655, 59.36000123620033, 59.99999865889549, 59.7120001912117, 59.7120001912117, 60.03199890255928, 59.29600074887276, 59.51999872922897, 59.67999994754791, 59.42400172352791, 59.29600074887276, 60.83200126886368, 59.13599953055382, 59.4559982419014, 60.095999389886856, 59.808000922203064, 59.67999994754791, 59.55199897289276, 59.647999703884125, 59.23200026154518, 60.83200126886368, 59.58399921655655, 60.15999987721443, 59.23200026154518, 59.23200026154518, 60.95999851822853, 59.51999872922897, 61.59999966621399, 59.99999865889549, 60.80000102519989, 60.256000608205795, 59.51999872922897, 59.55199897289276, 60.03199890255928, 59.167999774217606, 59.967998415231705, 60.67200005054474, 59.67999994754791, 59.61599946022034, 59.29600074887276, 59.42400172352791, 59.29600074887276, 59.51999872922897, 58.81600081920624, 59.167999774217606, 59.61599946022034, 59.7120001912117, 61.08799949288368, 59.4559982419014, 60.67200005054474, 59.99999865889549, 59.13599953055382, 59.93599817156792, 59.647999703884125, 59.23200026154518, 60.03199890255928, 61.11999973654747]",256,16384,508,32512,2368,2368,0.8987138040995911
uniform,1024,0.0625,production_auto,persistent,59.95199829339981,59.776000678539276,60.19200012087822,59.37440134584904,61.48959882557392,90,"[62.65600025653839, 60.127999633550644, 59.51999872922897, 59.4559982419014, 60.47999858856201, 59.7120001912117, 60.54399907588959, 59.58399921655655, 60.15999987721443, 60.19200012087822, 60.63999980688095, 59.4559982419014, 60.03199890255928, 59.74400043487549, 59.23200026154518, 59.51999872922897, 59.51999872922897, 59.967998415231705, 59.776000678539276, 59.55199897289276, 60.06399914622307, 59.7120001912117, 59.776000678539276, 59.36000123620033, 59.55199897289276, 59.23200026154518, 59.20000001788139, 59.42400172352791, 59.67999994754791, 59.42400172352791, 62.01599910855293, 60.67200005054474, 59.93599817156792, 59.39200147986412, 61.503998935222626, 60.28800085186958, 61.37600168585777, 59.87200140953064, 60.95999851822853, 59.776000678539276, 61.15199998021126, 59.39200147986412, 59.67999994754791, 60.22400036454201, 61.344001442193985, 60.03199890255928, 61.15199998021126, 59.776000678539276, 60.256000608205795, 61.216000467538834, 61.3120011985302, 59.87200140953064, 61.47199869155884, 61.28000095486641, 59.58399921655655, 61.216000467538834, 59.61599946022034, 59.58399921655655, 61.3120011985302, 59.55199897289276, 61.76000088453293, 60.83200126886368, 59.74400043487549, 60.095999389886856, 61.344001442193985, 59.93599817156792, 59.93599817156792, 61.37600168585777, 60.896001756191254, 59.58399921655655, 59.776000678539276, 60.06399914622307, 60.95999851822853, 59.7120001912117, 61.216000467538834, 61.3120011985302, 59.58399921655655, 59.90400165319443, 61.37600168585777, 60.47999858856201, 61.47199869155884, 61.59999966621399, 61.40799820423126, 61.47199869155884, 59.647999703884125, 59.74400043487549, 59.487998485565186, 61.28000095486641, 59.167999774217606, 59.55199897289276]",256,16384,508,32512,2368,2368,0.8951160990433127
uniform,2048,0.125,static,persistent,53.79199981689453,53.66399884223938,54.1283986531198,53.1023982912302,55.456001311540604,90,"[57.21599981188774, 54.59199845790863, 53.599998354911804, 53.408000618219376, 53.50400134921074, 55.26399984955788, 53.37600037455559, 53.408000618219376, 53.568001836538315, 53.69599908590317, 54.84800040721893, 53.247999399900436, 55.456001311540604, 54.655998945236206, 53.69599908590317, 53.44000086188316, 53.44000086188316, 53.44000086188316, 53.66399884223938, 53.79199981689453, 53.53600159287453, 54.687999188899994, 55.23199960589409, 53.31199988722801, 54.52800169587135, 55.456001311540604, 55.23199960589409, 53.3440001308918, 55.55199831724167, 54.496001452207565, 56.41600117087364, 53.92000079154968, 53.69599908590317, 54.336000233888626, 55.456001311540604, 55.16799911856651, 54.655998945236206, 53.75999957323074, 54.11199852824211, 53.47200110554695, 54.9440011382103, 55.16799911856651, 54.75199967622757, 53.75999957323074, 54.23999950289726, 54.816000163555145, 53.31199988722801, 53.63199859857559, 53.92000079154968, 53.79199981689453, 53.408000618219376, 54.84800040721893, 54.46400120854378, 55.1999993622303, 53.47200110554695, 53.79199981689453, 53.247999399900436, 53.727999329566956, 53.50400134921074, 53.568001836538315, 56.12799897789955, 54.46400120854378, 54.1439987719059, 53.727999329566956, 54.17599901556969, 53.408000618219376, 53.05600166320801, 53.50400134921074, 52.99200117588043, 53.15199866890907, 54.91200089454651, 54.016001522541046, 53.85600030422211, 53.15199866890907, 53.31199988722801, 55.07199838757515, 53.0879981815815, 53.50400134921074, 54.4000007212162, 53.05600166320801, 53.05600166320801, 54.11199852824211, 55.16799911856651, 53.79199981689453, 53.75999957323074, 53.119998425245285, 55.00800162553787, 53.247999399900436, 53.279999643564224, 54.17599901556969]",256,16384,508,32512,2368,32512,1.0
uniform,2048,0.125,persistent,persistent,59.856001287698746,59.76000055670738,60.47999858856201,59.328000992536545,61.76000088453293,90,"[62.72000074386597, 61.08799949288368, 59.84000116586685, 59.007998555898666, 59.26400050520897, 59.55199897289276, 60.447998344898224, 59.36000123620033, 59.487998485565186, 60.15999987721443, 59.87200140953064, 59.61599946022034, 61.43999844789505, 59.328000992536545, 59.61599946022034, 61.15199998021126, 59.42400172352791, 59.55199897289276, 59.55199897289276, 61.344001442193985, 61.28000095486641, 61.535999178886414, 61.3120011985302, 59.808000922203064, 59.67999994754791, 61.055999249219894, 59.328000992536545, 61.055999249219894, 59.4559982419014, 60.95999851822853, 62.144000083208084, 59.808000922203064, 61.184000223875046, 59.29600074887276, 59.647999703884125, 61.63199990987778, 61.24800071120262, 60.92799827456474, 59.39200147986412, 59.776000678539276, 59.42400172352791, 59.776000678539276, 59.42400172352791, 59.808000922203064, 59.39200147986412, 59.42400172352791, 59.487998485565186, 59.74400043487549, 59.39200147986412, 59.42400172352791, 59.87200140953064, 59.74400043487549, 59.487998485565186, 60.416001826524734, 59.87200140953064, 59.7120001912117, 59.647999703884125, 59.167999774217606, 59.776000678539276, 59.776000678539276, 62.55999952554703, 60.47999858856201, 60.736000537872314, 59.647999703884125, 60.47999858856201, 61.3120011985302, 61.76000088453293, 61.824001371860504, 61.535999178886414, 59.58399921655655, 59.647999703884125, 61.503998935222626, 61.37600168585777, 61.47199869155884, 61.344001442193985, 60.15999987721443, 60.67200005054474, 59.58399921655655, 60.35200133919716, 61.503998935222626, 61.664000153541565, 61.69600039720535, 59.776000678539276, 61.76000088453293, 61.08799949288368, 61.40799820423126, 61.76000088453293, 61.535999178886414, 59.67999994754791, 59.647999703884125]",256,16384,508,32512,2368,2368,0.8986901673959558
uniform,2048,0.125,production_auto,persistent,60.19200012087822,59.91999991238117,60.95999851822853,59.43840015679598,61.664000153541565,90,"[63.19999694824219, 61.08799949288368, 61.3120011985302, 60.095999389886856, 59.647999703884125, 60.22400036454201, 59.647999703884125, 59.74400043487549, 61.3120011985302, 59.87200140953064, 59.67999994754791, 59.55199897289276, 61.3120011985302, 61.344001442193985, 61.40799820423126, 60.864001512527466, 61.28000095486641, 61.40799820423126, 59.967998415231705, 61.792001128196716, 59.93599817156792, 61.43999844789505, 59.55199897289276, 59.487998485565186, 59.67999994754791, 61.535999178886414, 61.055999249219894, 61.43999844789505, 61.43999844789505, 59.7120001912117, 62.591999769210815, 60.54399907588959, 59.84000116586685, 59.42400172352791, 61.24800071120262, 61.535999178886414, 60.15999987721443, 61.85600161552429, 61.47199869155884, 61.5679994225502, 61.344001442193985, 60.32000109553337, 60.127999633550644, 61.40799820423126, 61.535999178886414, 59.58399921655655, 59.776000678539276, 59.58399921655655, 61.43999844789505, 59.74400043487549, 59.67999994754791, 59.67999994754791, 59.328000992536545, 59.87200140953064, 59.7120001912117, 59.90400165319443, 60.92799827456474, 60.864001512527466, 61.664000153541565, 59.808000922203064, 61.184000223875046, 60.06399914622307, 59.13599953055382, 61.11999973654747, 60.28800085186958, 59.808000922203064, 59.4559982419014, 59.61599946022034, 61.216000467538834, 59.61599946022034, 61.344001442193985, 59.61599946022034, 60.095999389886856, 61.24800071120262, 59.58399921655655, 59.36000123620033, 59.328000992536545, 60.22400036454201, 61.664000153541565, 59.74400043487549, 61.28000095486641, 60.095999389886856, 59.61599946022034, 59.487998485565186, 59.67999994754791, 61.24800071120262, 60.35200133919716, 60.95999851822853, 61.3120011985302, 59.99999865889549]",256,16384,508,32512,2368,2368,0.893673573047396
uniform,3072,0.1875,static,persistent,53.92000079154968,53.66399884223938,54.56000007688999,53.276799619197845,55.55520001798868,90,"[57.37600103020668, 55.456001311540604, 54.30399999022484, 54.207999259233475, 55.135998874902725, 55.296000093221664, 54.52800169587135, 53.727999329566956, 55.135998874902725, 55.10399863123894, 53.44000086188316, 55.1999993622303, 55.32800033688545, 55.07199838757515, 53.66399884223938, 55.456001311540604, 53.66399884223938, 54.71999943256378, 53.44000086188316, 54.62399870157242, 55.424001067876816, 55.36000058054924, 55.26399984955788, 55.80800026655197, 55.58399856090546, 55.23199960589409, 55.48800155520439, 55.52000179886818, 55.36000058054924, 55.36000058054924, 56.543998420238495, 56.12799897789955, 53.44000086188316, 53.15199866890907, 53.66399884223938, 55.07199838757515, 53.18399891257286, 53.53600159287453, 53.50400134921074, 54.11199852824211, 55.135998874902725, 53.53600159287453, 53.37600037455559, 54.368000477552414, 53.727999329566956, 53.66399884223938, 53.408000618219376, 53.3440001308918, 53.69599908590317, 53.247999399900436, 53.37600037455559, 53.47200110554695, 53.63199859857559, 53.599998354911804, 53.75999957323074, 53.75999957323074, 54.88000065088272, 55.1999993622303, 53.63199859857559, 53.0879981815815, 55.23199960589409, 54.75199967622757, 54.07999828457832, 53.63199859857559, 55.135998874902725, 53.98400127887726, 53.75999957323074, 53.247999399900436, 53.85600030422211, 55.135998874902725, 54.59199845790863, 53.37600037455559, 53.98400127887726, 53.47200110554695, 53.69599908590317, 53.599998354911804, 53.599998354911804, 53.3440001308918, 53.31199988722801, 55.03999814391136, 53.31199988722801, 54.816000163555145, 54.1439987719059, 53.568001836538315, 53.568001836538315, 53.3440001308918, 54.71999943256378, 53.599998354911804, 53.599998354911804, 53.66399884223938]",256,16384,508,32512,2368,32512,1.0
uniform,3072,0.1875,persistent,persistent,61.23200058937073,60.94399839639664,61.423998326063156,59.644799679517746,61.9055999442935,90,"[62.07999959588051, 60.447998344898224, 62.912002205848694, 61.95199862122536, 61.344001442193985, 61.15199998021126, 61.11999973654747, 61.24800071120262, 61.664000153541565, 61.63199990987778, 61.28000095486641, 60.60799956321716, 61.216000467538834, 60.60799956321716, 60.416001826524734, 60.15999987721443, 60.447998344898224, 60.99199876189232, 61.37600168585777, 61.37600168585777, 60.60799956321716, 60.54399907588959, 60.5119988322258, 61.08799949288368, 61.11999973654747, 61.59999966621399, 60.736000537872314, 60.22400036454201, 60.95999851822853, 60.67200005054474, 63.040003180503845, 60.416001826524734, 61.40799820423126, 59.4559982419014, 61.792001128196716, 61.5679994225502, 60.19200012087822, 59.90400165319443, 61.59999966621399, 61.72800064086914, 61.43999844789505, 59.84000116586685, 59.487998485565186, 59.90400165319443, 61.535999178886414, 61.91999837756157, 60.70400029420853, 59.776000678539276, 60.60799956321716, 60.35200133919716, 60.60799956321716, 59.487998485565186, 61.69600039720535, 60.70400029420853, 61.47199869155884, 61.59999966621399, 59.99999865889549, 59.55199897289276, 59.67999994754791, 59.61599946022034, 61.535999178886414, 61.216000467538834, 61.792001128196716, 61.63199990987778, 60.5119988322258, 60.06399914622307, 61.344001442193985, 61.11999973654747, 61.5679994225502, 60.63999980688095, 61.63199990987778, 59.776000678539276, 61.59999966621399, 61.88800185918808, 61.76000088453293, 61.72800064086914, 61.535999178886414, 61.88800185918808, 61.59999966621399, 61.503998935222626, 61.37600168585777, 61.47199869155884, 61.63199990987778, 61.824001371860504, 61.503998935222626, 60.32000109553337, 61.47199869155884, 60.92799827456474, 61.344001442193985, 61.824001371860504]",256,16384,508,32512,2368,2368,0.8805853193192852
uniform,3072,0.1875,production_auto,persistent,60.67200005054474,60.575999319553375,60.92799827456474,59.69120003283024,61.792001128196716,90,"[61.72800064086914, 60.54399907588959, 59.99999865889549, 59.58399921655655, 61.216000467538834, 61.055999249219894, 61.184000223875046, 61.40799820423126, 60.32000109553337, 61.184000223875046, 60.92799827456474, 60.416001826524734, 60.575999319553375, 60.864001512527466, 60.54399907588959, 60.60799956321716, 61.37600168585777, 61.503998935222626, 60.47999858856201, 60.575999319553375, 61.59999966621399, 59.808000922203064, 60.83200126886368, 60.447998344898224, 60.67200005054474, 60.575999319553375, 60.575999319553375, 60.447998344898224, 60.38400158286095, 59.647999703884125, 61.28000095486641, 59.776000678539276, 61.3120011985302, 60.06399914622307, 61.11999973654747, 61.792001128196716, 61.15199998021126, 60.67200005054474, 60.60799956321716, 60.54399907588959, 60.63999980688095, 61.503998935222626, 60.35200133919716, 60.575999319553375, 60.80000102519989, 60.38400158286095, 59.74400043487549, 60.95999851822853, 60.35200133919716, 60.67200005054474, 60.38400158286095, 60.60799956321716, 60.416001826524734, 61.11999973654747, 60.736000537872314, 60.416001826524734, 61.28000095486641, 61.5679994225502, 61.24800071120262, 60.99199876189232, 62.94400244951248, 60.864001512527466, 59.776000678539276, 60.447998344898224, 60.63999980688095, 59.776000678539276, 61.43999844789505, 60.99199876189232, 59.58399921655655, 61.47199869155884, 61.792001128196716, 61.02399900555611, 59.808000922203064, 61.95199862122536, 59.90400165319443, 61.85600161552429, 61.72800064086914, 59.51999872922897, 59.74400043487549, 61.5679994225502, 61.43999844789505, 61.59999966621399, 61.47199869155884, 59.61599946022034, 61.85600161552429, 59.93599817156792, 60.92799827456474, 59.776000678539276, 60.7680007815361, 60.67200005054474]",256,16384,508,32512,2368,2368,0.888713092474781
uniform,4096,0.25,static,persistent,54.9440011382103,54.047999903559685,55.16799911856651,53.47200110554695,55.6975994259119,90,"[57.18399956822395, 54.88000065088272, 53.95200103521347, 53.279999643564224, 53.47200110554695, 53.568001836538315, 53.66399884223938, 53.408000618219376, 53.3440001308918, 54.52800169587135, 53.82400006055832, 53.47200110554695, 54.816000163555145, 53.568001836538315, 54.88000065088272, 53.85600030422211, 55.23199960589409, 55.52000179886818, 55.39200082421303, 55.296000093221664, 55.03999814391136, 53.568001836538315, 53.66399884223938, 53.69599908590317, 55.36000058054924, 53.79199981689453, 53.79199981689453, 53.82400006055832, 55.52000179886818, 54.976001381874084, 55.26399984955788, 55.03999814391136, 55.67999929189682, 55.23199960589409, 53.66399884223938, 55.904000997543335, 55.1999993622303, 55.07199838757515, 55.36000058054924, 55.1999993622303, 54.78399991989136, 55.424001067876816, 55.32800033688545, 55.52000179886818, 53.75999957323074, 53.69599908590317, 54.88000065088272, 55.26399984955788, 55.1999993622303, 55.07199838757515, 55.776000022888184, 55.16799911856651, 55.456001311540604, 55.456001311540604, 55.296000093221664, 55.55199831724167, 53.79199981689453, 55.71199953556061, 55.67999929189682, 55.26399984955788, 57.760000228881836, 55.16799911856651, 54.016001522541046, 55.03999814391136, 53.85600030422211, 55.296000093221664, 53.75999957323074, 53.53600159287453, 54.976001381874084, 54.07999828457832, 55.39200082421303, 55.39200082421303, 53.79199981689453, 53.44000086188316, 55.16799911856651, 53.727999329566956, 53.599998354911804, 55.36000058054924, 53.568001836538315, 53.75999957323074, 55.52000179886818, 54.91200089454651, 55.36000058054924, 53.69599908590317, 55.67999929189682, 53.63199859857559, 53.599998354911804, 53.63199859857559, 54.655998945236206, 53.47200110554695]",256,16384,508,32512,2368,32512,1.0
